Timestamp,UTC,Latitude,Longitude
1742916222.3882353,2025/03/25 - 15:23:42,49.384175666666664,1.067608
1742916223.1446037,2025/03/25 - 15:23:43,49.38418,1.0676138333333334
1742916224.1143694,2025/03/25 - 15:23:44,49.384181166666664,1.067617
1742916225.1380005,2025/03/25 - 15:23:45,49.384182333333335,1.067622
1742916226.161274,2025/03/25 - 15:23:46,49.384182833333334,1.0676241666666666
1742916227.1524167,2025/03/25 - 15:23:47,49.38418516666667,1.0676316666666668
1742916228.1371453,2025/03/25 - 15:23:48,49.38419016666666,1.0676438333333333
1742916229.1819634,2025/03/25 - 15:23:49,49.3841945,1.0676541666666666
1742916230.1708176,2025/03/25 - 15:23:50,49.3841935,1.0676571666666665
1742916231.1568205,2025/03/25 - 15:23:51,49.3841925,1.0676616666666667
1742916232.1478207,2025/03/25 - 15:23:52,49.384191333333334,1.0676653333333332
1742916233.192256,2025/03/25 - 15:23:53,49.38419533333333,1.0676678333333334
1742916234.186337,2025/03/25 - 15:23:54,49.38420083333333,1.0676698333333334
1742916235.1698961,2025/03/25 - 15:23:55,49.384203166666666,1.0676721666666666
1742916236.157182,2025/03/25 - 15:23:56,49.38420283333333,1.0676771666666667
1742916237.145232,2025/03/25 - 15:23:57,49.38420283333333,1.0676788333333334
1742916238.1924286,2025/03/25 - 15:23:58,49.38420466666667,1.067679
1742916239.1826215,2025/03/25 - 15:23:59,49.384208,1.0676808333333334
1742916240.176463,2025/03/25 - 15:24:00,49.384212166666664,1.0676853333333334
1742916241.168515,2025/03/25 - 15:24:01,49.38421666666667,1.0676891666666666
1742916242.1600583,2025/03/25 - 15:24:02,49.384217666666665,1.067695
1742916243.1585221,2025/03/25 - 15:24:03,49.38421833333333,1.067701
1742916244.1568635,2025/03/25 - 15:24:04,49.384219,1.0677174999999999
1742916245.1445286,2025/03/25 - 15:24:05,49.384220666666664,1.0677228333333333
1742916246.132216,2025/03/25 - 15:24:06,49.384221833333335,1.0677285
1742916247.180112,2025/03/25 - 15:24:07,49.384223,1.0677341666666667
1742916248.1720438,2025/03/25 - 15:24:08,49.38422533333333,1.0677503333333334
1742916249.154017,2025/03/25 - 15:24:09,49.38422666666666,1.0677546666666666
1742916250.1413217,2025/03/25 - 15:24:10,49.38422833333333,1.0677586666666667
1742916251.1853406,2025/03/25 - 15:24:11,49.38422966666666,1.0677618333333334
1742916252.172948,2025/03/25 - 15:24:12,49.3842335,1.0677685
1742916253.1591728,2025/03/25 - 15:24:13,49.38422416666667,1.0677713333333334
1742916254.148732,2025/03/25 - 15:24:14,49.38422533333333,1.0677723333333333
1742916255.198574,2025/03/25 - 15:24:15,49.3842265,1.0677733333333332
1742916256.1948767,2025/03/25 - 15:24:16,49.38422966666666,1.0677733333333332
1742916257.1855278,2025/03/25 - 15:24:17,49.384231,1.0677726666666667
1742916258.1761591,2025/03/25 - 15:24:18,49.384231666666665,1.0677708333333333
1742916259.1659098,2025/03/25 - 15:24:19,49.38423216666666,1.0677703333333333
1742916260.1549513,2025/03/25 - 15:24:20,49.384232499999996,1.0677693333333333
1742916261.1421392,2025/03/25 - 15:24:21,49.384232499999996,1.0677703333333333
1742916262.127754,2025/03/25 - 15:24:22,49.384232499999996,1.0677703333333333
1742916263.1729426,2025/03/25 - 15:24:23,49.384232499999996,1.0677706666666666
1742916264.1582859,2025/03/25 - 15:24:24,49.384233333333334,1.0677705
1742916265.1489618,2025/03/25 - 15:24:25,49.38423383333333,1.0677711666666667
1742916266.187983,2025/03/25 - 15:24:26,49.3842345,1.067776
1742916267.1772814,2025/03/25 - 15:24:27,49.3842365,1.0677765
1742916268.1653845,2025/03/25 - 15:24:28,49.3842375,1.0677763333333332
1742916269.1526558,2025/03/25 - 15:24:29,49.38423816666667,1.0677763333333332
1742916270.1545918,2025/03/25 - 15:24:30,49.38423916666667,1.0677758333333334
1742916271.152702,2025/03/25 - 15:24:31,49.384241833333334,1.0677745
1742916272.1457763,2025/03/25 - 15:24:32,49.38424466666667,1.0677735
1742916273.1847432,2025/03/25 - 15:24:33,49.38424833333333,1.067777
1742916274.1721923,2025/03/25 - 15:24:34,49.384257833333336,1.0677793333333334
1742916275.1573358,2025/03/25 - 15:24:35,49.384265,1.0677793333333334
1742916276.1477232,2025/03/25 - 15:24:36,49.3842735,1.0677758333333334
1742916277.1383307,2025/03/25 - 15:24:37,49.3842795,1.0677755
1742916278.126804,2025/03/25 - 15:24:38,49.38428183333333,1.067775
1742916279.1702158,2025/03/25 - 15:24:39,49.38428483333333,1.0677748333333332
1742916280.1533992,2025/03/25 - 15:24:40,49.38428733333333,1.0677751666666666
1742916281.1461196,2025/03/25 - 15:24:41,49.38428966666667,1.0677756666666667
1742916282.1384716,2025/03/25 - 15:24:42,49.38429383333333,1.0677751666666666
1742916283.1252797,2025/03/25 - 15:24:43,49.38429816666667,1.0677745
1742916284.1734529,2025/03/25 - 15:24:44,49.384300333333336,1.067776
1742916285.1636086,2025/03/25 - 15:24:45,49.384305833333336,1.067776
1742916286.155341,2025/03/25 - 15:24:46,49.384311333333336,1.0677765
1742916287.1530583,2025/03/25 - 15:24:47,49.38431666666666,1.0677773333333334
1742916288.1423304,2025/03/25 - 15:24:48,49.3843185,1.067778
1742916289.1844628,2025/03/25 - 15:24:49,49.3843215,1.0677811666666666
1742916290.1670423,2025/03/25 - 15:24:50,49.3843295,1.0677838333333334
1742916291.1514037,2025/03/25 - 15:24:51,49.38434733333333,1.0677816666666666
1742916292.1334023,2025/03/25 - 15:24:52,49.384367166666664,1.0677823333333334
1742916293.1753688,2025/03/25 - 15:24:53,49.3843865,1.0677846666666666
1742916294.1621718,2025/03/25 - 15:24:54,49.384397666666665,1.0677868333333334
1742916295.150758,2025/03/25 - 15:24:55,49.38440933333333,1.0677863333333333
