Timestamp,UTC,Latitude,Longitude
1741712294.0008109,2025/3/11 - 16:58:13,49.38424233333333,1.0687443333333333
1741712295.1564043,2025/3/11 - 16:58:14,49.38424166666667,1.0687398333333333
1741712296.3115861,2025/3/11 - 16:58:16,49.38424216666667,1.0686788333333332
1741712297.4661553,2025/3/11 - 16:58:17,49.38424033333333,1.0686525
1741712298.626083,2025/3/11 - 16:58:18,49.384237,1.068628
1741712299.9731367,2025/3/11 - 16:58:19,49.3842295,1.0686231666666666
1741712301.3058147,2025/3/11 - 16:58:21,49.384227833333334,1.0685751666666667
1741712302.635159,2025/3/11 - 16:58:22,49.38423083333333,1.0685418333333334
1741712303.9833856,2025/3/11 - 16:58:23,49.384234,1.0685138333333333
1741712305.3218186,2025/3/11 - 16:58:25,49.384238833333335,1.068463
1741712306.6429355,2025/3/11 - 16:58:26,49.38424333333333,1.0684371666666665
1741712307.9627075,2025/3/11 - 16:58:27,49.38424766666667,1.0684091666666666
1741712309.2971005,2025/3/11 - 16:58:29,49.384253,1.068354
1741712310.5775495,2025/3/11 - 16:58:30,49.384260166666664,1.0683271666666667
1741712311.9135556,2025/3/11 - 16:58:31,49.384267666666666,1.0683018333333334
1741712313.256579,2025/3/11 - 16:58:33,49.38428016666666,1.0682608333333332
1741712314.5445077,2025/3/11 - 16:58:34,49.38428616666667,1.0682473333333333
1741712315.8693986,2025/3/11 - 16:58:35,49.38428916666667,1.0682381666666667
1741712317.2059593,2025/3/11 - 16:58:37,49.38429516666667,1.0682145
1741712318.553171,2025/3/11 - 16:58:38,49.38429683333333,1.0682158333333334
1741712319.8769987,2025/3/11 - 16:58:39,49.3843025,1.068223
1741712321.2223752,2025/3/11 - 16:58:41,49.384321,1.0682803333333333
1741712322.5664923,2025/3/11 - 16:58:42,49.38433033333333,1.0683135
1741712323.8784912,2025/3/11 - 16:58:43,49.384334,1.0683463333333334
1741712325.1960897,2025/3/11 - 16:58:45,49.38433333333333,1.0683966666666667
1741712326.517707,2025/3/11 - 16:58:46,49.38433366666666,1.0683995
1741712327.8628664,2025/3/11 - 16:58:47,49.38433833333333,1.0683941666666668
1741712329.2091525,2025/3/11 - 16:58:49,49.38434016666667,1.0684043333333333
1741712330.515327,2025/3/11 - 16:58:50,49.38434066666667,1.0684076666666666
1741712331.816129,2025/3/11 - 16:58:51,49.384342,1.0684085
1741712333.1374745,2025/3/11 - 16:58:52,49.38433666666667,1.0684003333333334
1741712334.4688754,2025/3/11 - 16:58:54,49.38432916666667,1.068346
1741712335.813616,2025/3/11 - 16:58:55,49.38433116666667,1.0683345
1741712337.1477838,2025/3/11 - 16:58:56,49.384336499999996,1.0683233333333333
1741712338.4250684,2025/3/11 - 16:58:58,49.38435033333333,1.0683735
1741712339.764605,2025/3/11 - 16:58:59,49.38436333333333,1.0684146666666667
1741712341.075082,2025/3/11 - 16:59:0,49.3843755,1.0684383333333334
1741712342.3982408,2025/3/11 - 16:59:2,49.3843875,1.0684526666666667
1741712343.7469463,2025/3/11 - 16:59:3,49.384391,1.068443
1741712345.0502787,2025/3/11 - 16:59:4,49.384398833333336,1.0684466666666665
1741712346.3621922,2025/3/11 - 16:59:6,49.384407333333336,1.0684458333333333
1741712347.7057378,2025/3/11 - 16:59:7,49.38441233333333,1.0684518333333333
1741712349.0505154,2025/3/11 - 16:59:8,49.38441816666666,1.0684533333333333
1741712350.3929858,2025/3/11 - 16:59:10,49.38442533333333,1.068448
1741712351.7352905,2025/3/11 - 16:59:11,49.384424833333334,1.0684546666666666
1741712353.0605834,2025/3/11 - 16:59:12,49.384424833333334,1.0684525
1741712354.4003363,2025/3/11 - 16:59:14,49.38442216666667,1.0684173333333333
1741712355.7135766,2025/3/11 - 16:59:15,49.384423,1.0683799999999999
1741712357.0015652,2025/3/11 - 16:59:16,49.38442233333333,1.0683428333333334
1741712358.3446033,2025/3/11 - 16:59:18,49.38443083333333,1.0682821666666666
1741712359.6865141,2025/3/11 - 16:59:19,49.38443916666667,1.068242
1741712361.02964,2025/3/11 - 16:59:20,49.384445666666664,1.0682138333333333
1741712362.3416798,2025/3/11 - 16:59:22,49.38446833333333,1.068177
1741712363.6865804,2025/3/11 - 16:59:23,49.384480333333336,1.0681555
1741712365.0324383,2025/3/11 - 16:59:24,49.3845005,1.0681301666666667
1741712366.351941,2025/3/11 - 16:59:26,49.38453333333333,1.0680831666666666
1741712367.696677,2025/3/11 - 16:59:27,49.384545333333335,1.0680666666666667
1741712369.0089157,2025/3/11 - 16:59:28,49.3845725,1.0680556666666667
