Timestamp,UTC,Latitude,Longitude
1742916963.1418445,2025/03/25 - 15:36:03,49.3842345,1.0680875
1742916964.1659772,2025/03/25 - 15:36:04,49.3842375,1.0680861666666666
1742916965.1365774,2025/03/25 - 15:36:05,49.38425483333333,1.0680861666666666
1742916966.160072,2025/03/25 - 15:36:06,49.384259,1.0680855
1742916967.1299756,2025/03/25 - 15:36:07,49.3842645,1.0680844999999999
1742916968.1301177,2025/03/25 - 15:36:08,49.384266833333335,1.0680833333333333
1742916969.116698,2025/03/25 - 15:36:09,49.384273666666665,1.0680823333333334
1742916970.1640208,2025/03/25 - 15:36:10,49.3842765,1.0680815
1742916971.146992,2025/03/25 - 15:36:11,49.38427933333333,1.0680788333333333
1742916972.1348424,2025/03/25 - 15:36:12,49.384280833333335,1.0680778333333334
1742916973.123605,2025/03/25 - 15:36:13,49.3842835,1.0680756666666666
1742916974.1721785,2025/03/25 - 15:36:14,49.3842845,1.0680743333333333
1742916975.1673923,2025/03/25 - 15:36:15,49.38428666666667,1.0680703333333332
1742916976.1592717,2025/03/25 - 15:36:16,49.38428833333333,1.0680661666666666
1742916977.1491323,2025/03/25 - 15:36:17,49.3842895,1.0680623333333332
1742916978.1341045,2025/03/25 - 15:36:18,49.384291499999996,1.0680585
1742916979.1762006,2025/03/25 - 15:36:19,49.38429333333333,1.068055
1742916980.162349,2025/03/25 - 15:36:20,49.38429466666667,1.0680526666666668
1742916981.1453795,2025/03/25 - 15:36:21,49.384296166666665,1.0680505
1742916982.1339777,2025/03/25 - 15:36:22,49.38429633333333,1.0680501666666666
1742916983.120472,2025/03/25 - 15:36:23,49.3842975,1.0680488333333333
1742916984.1629555,2025/03/25 - 15:36:24,49.384297333333336,1.0680486666666666
1742916985.1486888,2025/03/25 - 15:36:25,49.384294,1.0680475
1742916986.1315439,2025/03/25 - 15:36:26,49.38429266666667,1.0680458333333334
1742916987.1162374,2025/03/25 - 15:36:27,49.384291499999996,1.0680443333333334
1742916988.1605878,2025/03/25 - 15:36:28,49.384292,1.0680421666666666
1742916989.1520095,2025/03/25 - 15:36:29,49.38429216666667,1.0680399999999999
1742916990.145921,2025/03/25 - 15:36:30,49.38429333333333,1.0680386666666666
1742916991.1334808,2025/03/25 - 15:36:31,49.38429433333333,1.0680378333333334
1742916992.1235979,2025/03/25 - 15:36:32,49.38429566666667,1.0680371666666666
1742916993.1662192,2025/03/25 - 15:36:33,49.384296166666665,1.0680366666666667
1742916994.151284,2025/03/25 - 15:36:34,49.38429983333333,1.068037
1742916995.138317,2025/03/25 - 15:36:35,49.384303333333335,1.068037
1742916996.1211305,2025/03/25 - 15:36:36,49.384306333333335,1.068037
1742916997.1673377,2025/03/25 - 15:36:37,49.384308833333336,1.068037
1742916998.1540306,2025/03/25 - 15:36:38,49.384311333333336,1.068037
1742916999.1395297,2025/03/25 - 15:36:39,49.38431383333333,1.068037
1742917000.125957,2025/03/25 - 15:36:40,49.384316,1.0680368333333332
1742917001.169341,2025/03/25 - 15:36:41,49.384317333333335,1.0680368333333332
1742917002.1514726,2025/03/25 - 15:36:42,49.384318,1.0680381666666667
1742917003.1383495,2025/03/25 - 15:36:43,49.3843185,1.0680391666666667
1742917004.1326635,2025/03/25 - 15:36:44,49.3843185,1.0680399999999999
1742917005.1800385,2025/03/25 - 15:36:45,49.384318,1.0680406666666666
1742917006.1724627,2025/03/25 - 15:36:46,49.3843185,1.0680415
1742917007.159101,2025/03/25 - 15:36:47,49.384318666666665,1.0680416666666666
1742917008.1455374,2025/03/25 - 15:36:48,49.384319833333336,1.0680428333333334
1742917009.1899424,2025/03/25 - 15:36:49,49.384320333333335,1.0680428333333334
1742917010.1769469,2025/03/25 - 15:36:50,49.384321666666665,1.0680436666666666
1742917011.1643243,2025/03/25 - 15:36:51,49.38432266666667,1.0680441666666667
1742917012.1522987,2025/03/25 - 15:36:52,49.38432516666666,1.068045
1742917013.1939023,2025/03/25 - 15:36:53,49.384325833333335,1.0680446666666668
1742917014.1780062,2025/03/25 - 15:36:54,49.3843265,1.0680451666666666
1742917015.1645558,2025/03/25 - 15:36:55,49.38432683333333,1.0680451666666666
1742917016.1491663,2025/03/25 - 15:36:56,49.3843275,1.0680453333333333
1742917017.1912932,2025/03/25 - 15:36:57,49.38432683333333,1.0680443333333334
1742917018.1731868,2025/03/25 - 15:36:58,49.3843265,1.0680441666666667
1742917019.1703167,2025/03/25 - 15:36:59,49.38432566666667,1.0680428333333334
1742917020.1651032,2025/03/25 - 15:37:00,49.38432516666666,1.0680421666666666
1742917021.15586,2025/03/25 - 15:37:01,49.384324666666664,1.0680413333333334
1742917022.1392627,2025/03/25 - 15:37:02,49.38432433333333,1.0680406666666666
1742917023.1849768,2025/03/25 - 15:37:03,49.38432383333333,1.0680399999999999
1742917024.1675239,2025/03/25 - 15:37:04,49.384323333333334,1.0680393333333333
1742917025.158579,2025/03/25 - 15:37:05,49.38432266666667,1.0680396666666667
1742917026.1417103,2025/03/25 - 15:37:06,49.384322166666664,1.0680396666666667
1742917027.1847234,2025/03/25 - 15:37:07,49.384322166666664,1.0680385
1742917028.1703064,2025/03/25 - 15:37:08,49.384322166666664,1.0680371666666666
1742917029.1580741,2025/03/25 - 15:37:09,49.384322,1.0680361666666667
1742917030.14626,2025/03/25 - 15:37:10,49.3843215,1.0680346666666667
1742917031.1379576,2025/03/25 - 15:37:11,49.384321,1.0680331666666667
1742917032.181636,2025/03/25 - 15:37:12,49.3843205,1.0680318333333334
1742917033.1717813,2025/03/25 - 15:37:13,49.384319833333336,1.0680311666666666
1742917034.157376,2025/03/25 - 15:37:14,49.384319166666664,1.0680303333333334
1742917035.1413221,2025/03/25 - 15:37:15,49.384319,1.0680296666666667
1742917036.1832547,2025/03/25 - 15:37:16,49.3843185,1.068029
1742917037.175852,2025/03/25 - 15:37:17,49.384318666666665,1.0680286666666667
1742917038.1623743,2025/03/25 - 15:37:18,49.384318666666665,1.0680275
1742917039.2060652,2025/03/25 - 15:37:19,49.38431683333333,1.068034
1742917040.194016,2025/03/25 - 15:37:20,49.384322166666664,1.0680355
1742917041.1817033,2025/03/25 - 15:37:21,49.38432866666667,1.0680316666666667
